PARTYEAR,Month_Ending,FY_Start_Date,FY_End_Date,TRETSPEF,TRETSPEF_DESCRIPTION,FCE,FCEs_With_Procedure,Ordinary_Admission_Episodes,FCE_DAY_CASES,FCE_DAY_WITH_PROCEDURE,FAE,EMERGENCY,Total_Appointments,Attended_Appointments,DNA_Appointments,First_Attendance,Follow_Up_Attendance,Latest_Month_Flag
202206,31AUG22,01APR22,31MAR23,199,"Non-UK Provider; specialty function not known, tre",714,0,714,0,0,216,85,66,0,17,0,0,1
202206,31AUG22,01APR22,31MAR23,211,Paediatric Urology Service,1720,1560,366,1354,1262,1697,94,9851,6510,955,2188,4322,1
202206,31AUG22,01APR22,31MAR23,212,Paediatric Transplantation Surgery Service,8,5,6,2,2,6,4,12,9,1,0,9,1
202206,31AUG22,01APR22,31MAR23,213,Paediatric Gastrointestinal Surgery Service,6,6,1,5,5,6,1,17,14,2,13,1,1
202206,31AUG22,01APR22,31MAR23,214,Paediatric Trauma and Orthopaedic Service,2178,1867,1439,739,666,2068,718,40983,29195,3518,11444,17751,1
202206,31AUG22,01APR22,31MAR23,215,Paediatric Ear Nose and Throat Service,2561,2219,1043,1518,1415,2509,321,22704,13699,2115,6091,7608,1
202206,31AUG22,01APR22,31MAR23,216,Paediatric Ophthalmology Service,553,519,82,471,449,549,15,47499,30930,6314,9180,21750,1
202206,31AUG22,01APR22,31MAR23,217,Paediatric Oral and Maxillofacial Surgery Service,451,378,186,265,244,449,143,2314,1533,199,634,899,1
202206,31AUG22,01APR22,31MAR23,218,Paediatric Neurosurgery Service,655,541,429,226,205,545,153,2868,2058,160,477,1581,1
202206,31AUG22,01APR22,31MAR23,219,Paediatric Plastic Surgery Service,1744,1522,896,848,778,1719,617,9982,7835,696,2658,5177,1
202206,31AUG22,01APR22,31MAR23,220,Paediatric Burns Care Service,324,283,234,90,85,311,184,3224,2848,156,649,2199,1
202206,31AUG22,01APR22,31MAR23,221,Paediatric Cardiac Surgery Service,295,266,289,6,5,187,7,239,206,18,107,99,1
202206,31AUG22,01APR22,31MAR23,222,Paediatric Thoracic Surgery Service,3,3,3,0,0,3,0,36,25,0,9,16,1
202206,31AUG22,01APR22,31MAR23,223,Paediatric Epilepsy Service,51,38,30,21,16,45,6,5133,3590,448,627,2963,1
202206,31AUG22,01APR22,31MAR23,240,Paediatric Palliative Medicine Service,,,,,,,,14,6,3,0,6,1
202206,31AUG22,01APR22,31MAR23,241,Paediatric Pain Management Service,88,87,1,87,86,88,0,456,329,34,47,280,1
202206,31AUG22,01APR22,31MAR23,242,Paediatric Intensive Care Service,698,489,693,5,4,306,216,174,159,15,17,142,1
202206,31AUG22,01APR22,31MAR23,251,Paediatric Gastroenterology Service,2885,2688,507,2378,2301,2826,126,13190,8567,1006,1851,6716,1
202206,31AUG22,01APR22,31MAR23,252,Paediatric Endocrinology Service,1072,958,160,912,849,1060,31,10673,6974,938,1331,5643,1
202206,31AUG22,01APR22,31MAR23,253,Paediatric Clinical Haematology Service,2923,2566,606,2317,2210,2840,292,9087,6945,603,912,6033,1
202206,31AUG22,01APR22,31MAR23,254,Paediatric Audio Vestibular Medicine Service,36,35,3,33,32,36,0,9855,6725,999,2767,3958,1
202206,31AUG22,01APR22,31MAR23,255,Paediatric Clinical Immunology and Allergy Service,1064,854,54,1010,819,1052,13,10543,6801,998,2368,4432,1
202206,31AUG22,01APR22,31MAR23,256,Paediatric Infectious Diseases Service,119,57,67,52,28,89,32,1180,721,138,293,428,1
202206,31AUG22,01APR22,31MAR23,257,Paediatric Dermatology Service,321,222,19,302,209,320,6,17633,10820,1929,3576,7244,1
202206,31AUG22,01APR22,31MAR23,258,Paediatric Respiratory Medicine Service,1368,1079,1044,324,273,1269,182,17538,11340,2068,4204,7136,1
202206,31AUG22,01APR22,31MAR23,259,Paediatric Nephrology Service,953,783,258,695,627,900,105,6138,4529,450,545,3984,1
202206,31AUG22,01APR22,31MAR23,260,Paediatric Medical Oncology Service,4417,3781,1199,3218,2962,4291,437,8334,6927,279,399,6528,1
202206,31AUG22,01APR22,31MAR23,261,Paediatric Inherited Metabolic Medicine Service,256,199,69,187,166,248,18,1672,1193,132,150,1043,1
202206,31AUG22,01APR22,31MAR23,262,Paediatric Rheumatology Service,922,760,106,816,690,917,45,5632,4127,386,763,3360,1
202206,31AUG22,01APR22,31MAR23,263,Paediatric Diabetes Service,75,8,68,7,7,47,37,12617,8973,1123,402,8571,1
202206,31AUG22,01APR22,31MAR23,264,Paediatric Cystic Fibrosis Service,113,87,41,72,62,104,9,1674,1219,48,25,1194,1
202206,31AUG22,01APR22,31MAR23,270,Paediatric Emergency Medicine Service,1,1,1,0,0,1,1,,,,,,
202206,31AUG22,01APR22,31MAR23,280,Paediatric Interventional Radiology Service,51,48,30,21,20,30,0,226,176,0,59,117,1
202206,31AUG22,01APR22,31MAR23,290,Community Paediatric Service,45,34,12,33,32,45,10,29240,22025,2829,5329,16696,1
202206,31AUG22,01APR22,31MAR23,291,Paediatric Neurodisability Service,48,41,12,36,34,48,7,6773,5024,549,1204,3820,1
202206,31AUG22,01APR22,31MAR23,300,General Internal Medicine Service,290142,88206,269938,20204,16400,204931,181893,109582,91895,5492,40290,51500,1
202206,31AUG22,01APR22,31MAR23,301,Gastroenterology Service,127972,109269,25213,102759,98673,108198,3650,230521,168973,17318,61030,107776,1
202206,31AUG22,01APR22,31MAR23,302,Endocrinology Service,13527,5699,10368,3159,2933,6214,2896,89184,61254,7533,15428,45826,1
202206,31AUG22,01APR22,31MAR23,303,Clinical Haematology Service,59049,53816,7283,51766,49540,57026,2905,237840,186061,10922,20745,165312,1
202206,31AUG22,01APR22,31MAR23,304,Clinical Physiology Service,9,4,5,4,4,7,3,61768,48200,3839,27595,20499,1
202206,31AUG22,01APR22,31MAR23,305,Clinical Pharmacology Service,339,135,265,74,65,142,50,1703,1194,147,237,957,1
202206,31AUG22,01APR22,31MAR23,306,Hepatology Service,3729,2429,2216,1513,1352,2206,265,44086,30178,5265,6904,23248,1
202206,31AUG22,01APR22,31MAR23,307,Diabetes Service,6631,2112,6200,431,396,3093,2626,128349,95422,13053,15090,80332,1
202206,31AUG22,01APR22,31MAR23,308,Blood and Marrow Transplantation Service,591,523,222,369,351,541,41,3749,2988,127,182,2806,1
202206,31AUG22,01APR22,31MAR23,309,Haemophilia Service,324,305,49,275,271,319,34,4698,3279,527,404,2875,1
202206,31AUG22,01APR22,31MAR23,310,Audio Vestibular Medicine Service,4,1,1,3,1,4,1,38789,29043,2023,10341,18702,1
202206,31AUG22,01APR22,31MAR23,311,Clinical Genetics Service,20,19,4,16,15,20,2,11020,7589,2006,4687,2902,1
202206,31AUG22,01APR22,31MAR23,313,Clinical Immunology and Allergy Service,635,567,6,629,564,634,4,5900,4230,650,1538,2692,1
202206,31AUG22,01APR22,31MAR23,314,Rehabilitation Medicine Service,3953,1848,3823,130,42,1875,290,20989,16249,1420,4016,12233,1
202206,31AUG22,01APR22,31MAR23,315,Palliative Medicine Service,925,212,912,13,12,383,216,13033,11859,366,2282,9577,1
202206,31AUG22,01APR22,31MAR23,316,Clinical Immunology Service,609,591,9,600,584,608,1,3119,2086,239,317,1769,1
202206,31AUG22,01APR22,31MAR23,317,Allergy Service,719,693,6,713,688,719,2,9276,6051,971,2236,3815,1
202206,31AUG22,01APR22,31MAR23,318,Intermediate Care Service,1200,318,1200,0,0,443,43,49695,48968,560,7916,41052,1
202206,31AUG22,01APR22,31MAR23,319,Respite Care Service,93,2,93,0,0,93,0,1,1,0,0,1,1
202206,31AUG22,01APR22,31MAR23,320,Cardiology Service,55164,35052,39392,15772,14645,31379,11081,398871,305010,26975,132289,172712,1
202206,31AUG22,01APR22,31MAR23,321,Paediatric Cardiology Service,1084,951,634,450,414,872,110,21291,14866,1553,4733,10133,1
202206,31AUG22,01APR22,31MAR23,322,Clinical Microbiology Service,24,21,5,19,17,24,4,2778,2159,479,1164,995,1
202206,31AUG22,01APR22,31MAR23,323,Spinal Injuries Service,255,193,227,28,27,185,18,2347,1779,139,170,1609,1
202206,31AUG22,01APR22,31MAR23,324,Anticoagulant Service,7,6,1,6,6,6,0,70188,60570,4655,5296,55274,1
202206,31AUG22,01APR22,31MAR23,325,Sport and Exercise Medicine Service,1169,305,1165,4,2,986,977,1734,943,189,384,559,1
202206,31AUG22,01APR22,31MAR23,326,Acute Internal Medicine Service,12379,3447,12311,68,51,9178,9089,6433,6055,197,4280,1775,1
202206,31AUG22,01APR22,31MAR23,327,Cardiac Rehabilitation Service,4,3,2,2,2,3,1,10793,8561,693,1422,7139,1
202206,31AUG22,01APR22,31MAR23,328,Stroke Medicine Service,12452,6463,12392,60,51,5578,5224,9079,6774,690,3630,3144,1
202206,31AUG22,01APR22,31MAR23,329,Transient Ischaemic Attack Service,191,115,129,62,37,162,95,9301,7868,345,6296,1572,1
202206,31AUG22,01APR22,31MAR23,330,Dermatology Service,13077,12518,245,12832,12332,13032,31,381155,278875,23843,103470,175399,1
202206,31AUG22,01APR22,31MAR23,331,Congenital Heart Disease Service,97,89,59,38,36,87,9,6056,3697,451,711,2986,1
202206,31AUG22,01APR22,31MAR23,340,Respiratory Medicine Service,44611,17186,37744,6867,5865,16687,8803,235095,169767,20894,58787,110980,1
202206,31AUG22,01APR22,31MAR23,341,Respiratory Physiology Service,1286,815,796,490,133,1239,18,61103,46086,5812,16943,29143,1
202206,31AUG22,01APR22,31MAR23,342,Pulmonary Rehabilitation Service,,,,,,,,5145,4097,253,526,3571,1
202206,31AUG22,01APR22,31MAR23,343,Adult Cystic Fibrosis Service,404,183,206,198,98,340,70,2016,1339,257,22,1317,1
202206,31AUG22,01APR22,31MAR23,344,Complex Specialised Rehabilitation Service,31,28,31,0,0,16,0,494,373,29,104,269,1
202206,31AUG22,01APR22,31MAR23,345,Specialist Rehabilitation Service,12,10,12,0,0,5,1,882,725,74,54,671,1
202206,31AUG22,01APR22,31MAR23,346,Local Specialist Rehabilitation Service,12,7,12,0,0,3,1,340,231,30,20,211,1
202206,31AUG22,01APR22,31MAR23,347,Sleep Medicine Service,5,5,5,0,0,5,0,2267,1594,269,182,1412,1
202206,31AUG22,01APR22,31MAR23,348,Post-COVID-19 Syndrome Service,1,0,1,0,0,1,1,1068,735,159,313,422,1
202206,31AUG22,01APR22,31MAR23,350,Infectious Diseases Service,4178,1842,3233,945,852,1751,669,30726,21786,3494,7436,14350,1
202206,31AUG22,01APR22,31MAR23,352,Tropical Medicine Service,34,18,33,1,1,23,22,1254,976,84,507,469,1
202206,31AUG22,01APR22,31MAR23,360,Genitourinary Medicine Service,262,237,258,4,4,247,36,12691,9016,1773,1073,7943,1
202206,31AUG22,01APR22,31MAR23,361,Renal Medicine Service,15461,9372,11007,4454,3856,8718,2989,114920,88104,7677,9164,78940,1
202206,31AUG22,01APR22,31MAR23,370,Medical Oncology Service,40786,36439,5578,35208,33538,39860,3569,226725,189323,4932,14898,174364,1
202206,31AUG22,01APR22,31MAR23,371,Nuclear Medicine Service,38,36,16,22,22,36,0,4231,3199,96,1595,1604,1
202206,31AUG22,01APR22,31MAR23,400,Neurology Service,14447,12292,4994,9453,9078,12849,2177,182820,123745,13891,37590,86155,1
202206,31AUG22,01APR22,31MAR23,401,Clinical Neurophysiology Service,125,123,39,86,85,125,1,21796,17076,1666,15476,1600,1
202206,31AUG22,01APR22,31MAR23,410,Rheumatology Service,13131,11869,1692,11439,11022,12425,582,243039,171657,14733,28496,143161,1
202206,31AUG22,01APR22,31MAR23,420,Paediatric Service,54079,11065,49688,4391,3413,51055,40057,179899,130149,17468,64147,66001,1
202206,31AUG22,01APR22,31MAR23,421,Paediatric Neurology Service,1062,857,318,744,628,988,116,10276,6936,706,1691,5245,1
202206,31AUG22,01APR22,31MAR23,422,Neonatal Critical Care Service,13331,5183,13310,21,15,10443,605,8813,7043,624,2641,4402,1
202206,31AUG22,01APR22,31MAR23,424,Well Baby Service,35220,1590,35219,1,1,34720,287,2593,1910,295,909,1001,1
202206,31AUG22,01APR22,31MAR23,430,Elderly Medicine Service,69289,19936,68019,1270,985,24152,22033,37295,27688,2320,12001,15687,1
202206,31AUG22,01APR22,31MAR23,431,Orthogeriatric Medicine Service,12,10,12,0,0,9,9,,,,,,
202206,31AUG22,01APR22,31MAR23,450,Dental Medicine Service,308,300,5,303,295,306,0,8479,5678,744,1935,3743,1
202206,31AUG22,01APR22,31MAR23,451,Special Care Dentistry Service,63,53,3,60,51,63,0,426,245,57,95,150,1
202206,31AUG22,01APR22,31MAR23,460,Medical Ophthalmology Service,744,744,1,743,743,744,1,10282,8053,745,1156,6572,1
202206,31AUG22,01APR22,31MAR23,499,"Non-UK Provider; specialty function not known, tre",15,0,15,0,0,14,12,,,,,,
202206,31AUG22,01APR22,31MAR23,501,Obstetrics Service,83674,45090,83334,340,278,81097,1467,359385,289064,22510,72326,216729,1
202206,31AUG22,01APR22,31MAR23,502,Gynaecology Service,40080,25943,24671,15409,14029,38750,16297,372820,276365,22565,133529,142825,1
202206,31AUG22,01APR22,31MAR23,503,Gynaecological Oncology Service,1780,1534,1260,520,489,1671,143,28775,21370,1395,9600,11770,1
202206,31AUG22,01APR22,31MAR23,505,Fetal Medicine Service,16,9,11,5,5,16,0,4628,3751,463,989,2762,1
202206,31AUG22,01APR22,31MAR23,560,Midwifery Service,17384,6821,17372,12,10,16300,151,352791,278171,19554,52947,225224,1
202206,31AUG22,01APR22,31MAR23,650,Physiotherapy Service,88,80,11,77,75,81,2,436808,344120,38469,94324,249795,1
202206,31AUG22,01APR22,31MAR23,651,Occupational Therapy Service,3,0,3,0,0,2,2,49616,40374,3991,12284,28090,1
202206,31AUG22,01APR22,31MAR23,652,Speech and Language Therapy Service,,,,,,,,18487,15738,945,3917,11821,1
202206,31AUG22,01APR22,31MAR23,653,Podiatry Service,189,161,6,183,155,186,1,48861,39407,2904,6101,33305,1
202206,31AUG22,01APR22,31MAR23,654,Dietetics Service,9,4,6,3,2,7,1,63691,51408,5303,14854,36554,1
202206,31AUG22,01APR22,31MAR23,655,Orthoptics Service,6,5,2,4,4,6,1,51091,34147,6595,9076,25071,1
202206,31AUG22,01APR22,31MAR23,656,Clinical Psychology Service,1,0,1,0,0,0,0,16228,12998,1299,2357,10641,1
202206,31AUG22,01APR22,31MAR23,657,Prosthetics Service,,,,,,,,1987,1738,67,174,1564,1
202206,31AUG22,01APR22,31MAR23,658,Orthotics Service,3,1,3,0,0,3,3,33405,25521,2429,8971,16550,1
202206,31AUG22,01APR22,31MAR23,659,Dramatherapy Service,,,,,,,,5,5,0,1,4,1
202206,31AUG22,01APR22,31MAR23,661,Music Therapy Service,,,,,,,,4,3,0,0,3,1
202206,31AUG22,01APR22,31MAR23,662,Optometry Service,,,,,,,,9853,7422,888,2528,4894,1
202206,31AUG22,01APR22,31MAR23,663,Podiatric Surgery Service,216,212,1,215,211,216,0,3215,2184,174,450,1734,1
202206,31AUG22,01APR22,31MAR23,675,Cardiac Physiology Service,,,,,,,,3280,2585,200,1436,1146,1
202206,31AUG22,01APR22,31MAR23,677,Gastrointestinal Physiology Service,28,28,0,28,28,28,0,12,7,0,7,0,1
202206,31AUG22,01APR22,31MAR23,700,Learning Disability Service,198,0,177,21,0,173,46,11668,9798,956,2448,7350,1
202206,31AUG22,01APR22,31MAR23,710,Adult Mental Health Service,3777,26,3776,1,1,2696,1960,83568,63334,10988,8780,54554,1
202206,31AUG22,01APR22,31MAR23,711,Child and Adolescent Psychiatry Service,88,0,88,0,0,77,29,21016,17296,1995,1992,15304,1
202206,31AUG22,01APR22,31MAR23,712,Forensic Psychiatry Service,90,0,90,0,0,50,15,1562,1430,66,112,1318,1
202206,31AUG22,01APR22,31MAR23,713,Medical Psychotherapy Service,6,6,0,6,6,6,0,4902,3633,496,518,3115,1
202206,31AUG22,01APR22,31MAR23,715,Old Age Psychiatry Service,554,5,554,0,0,413,219,16602,14050,669,2891,11159,1
202206,31AUG22,01APR22,31MAR23,720,Eating Disorders Service,10,0,10,0,0,9,2,1351,1168,71,112,1056,1
202206,31AUG22,01APR22,31MAR23,721,Addiction Service,19,0,19,0,0,19,1,310,195,53,50,145,1
202206,31AUG22,01APR22,31MAR23,722,Liaison Psychiatry Service,15,2,15,0,0,1,0,1159,1014,68,314,700,1
202206,31AUG22,01APR22,31MAR23,723,Psychiatric Intensive Care Service,65,0,65,0,0,26,6,,,,,,
202206,31AUG22,01APR22,31MAR23,724,Perinatal Mental Health Service,14,0,14,0,0,13,3,483,304,67,41,263,1
202206,31AUG22,01APR22,31MAR23,725,Mental Health Recovery and Rehabilitation Service,2,0,2,0,0,1,0,383,240,66,40,200,1
202206,31AUG22,01APR22,31MAR23,727,Dementia Assessment Service,,,,,,,,660,561,35,136,425,1
202206,31AUG22,01APR22,31MAR23,800,Clinical Oncology Service,36578,32678,5045,31533,30100,35452,2805,279600,242301,4996,37844,204454,1
202206,31AUG22,01APR22,31MAR23,811,Interventional Radiology Service,6537,5931,1550,4987,4718,5398,88,7733,6531,313,4238,2293,1
202206,31AUG22,01APR22,31MAR23,812,Diagnostic Imaging Service,900,821,108,792,730,848,8,464796,442627,4742,229495,213132,1
202206,31AUG22,01APR22,31MAR23,822,Chemical Pathology Service,306,290,28,278,272,306,4,7783,5128,661,1543,3585,1
202206,31AUG22,01APR22,31MAR23,834,Medical Virology Service,118,114,0,118,114,118,0,6306,5096,833,3543,1553,1
202206,31AUG22,01APR22,31MAR23,840,Audiology Service,1,1,0,1,1,1,0,134157,117219,6538,46390,70828,1
202206,31AUG22,01APR22,31MAR23,920,Diabetic Education Service,,,,,,,,343,300,14,105,195,1
202206,31JUL22,01APR22,31MAR23,&,Not Known,670,318,621,49,49,637,70,13367,9911,1705,2862,7049,1
202206,31JUL22,01APR22,31MAR23,100,General Surgery Service,103866,70550,66717,37149,34738,93005,48560,214032,165345,12664,66554,98778,1
202206,31JUL22,01APR22,31MAR23,101,Urology Service,53292,42285,24916,28376,25526,49448,11887,314202,231823,20546,69248,162569,1
202206,31JUL22,01APR22,31MAR23,102,Transplant Surgery Service,1063,784,817,246,226,817,307,9863,7579,754,749,6830,1
202206,31JUL22,01APR22,31MAR23,103,Breast Surgery Service,6060,5805,1848,4212,4053,5976,65,145098,115015,6909,53843,61160,1
202206,31JUL22,01APR22,31MAR23,104,Colorectal Surgery Service,26723,22817,8255,18468,17647,24544,3330,108326,82743,6263,40661,42082,1
202206,31JUL22,01APR22,31MAR23,105,Hepatobiliary and Pancreatic Surgery Service,2537,1708,2222,315,283,1766,594,9362,6879,673,1869,5010,1
202206,31JUL22,01APR22,31MAR23,106,Upper Gastrointestinal Surgery Service,7648,6030,3619,4029,3764,6645,1524,19934,14867,1385,6351,8516,1
202206,31JUL22,01APR22,31MAR23,107,Vascular Surgery Service,7627,5735,5342,2285,1998,6294,2260,53774,37977,3952,16754,21223,1
202206,31JUL22,01APR22,31MAR23,108,Spinal Surgery Service,3784,3137,2201,1583,1498,3454,632,28467,21684,1788,7591,14093,1
202206,31JUL22,01APR22,31MAR23,109,Bariatric Surgery Service,113,102,97,16,12,109,1,1961,1560,292,243,1317,1
202206,31JUL22,01APR22,31MAR23,110,Trauma and Orthopaedic Service,77508,64663,50950,26558,24763,70225,22475,679435,532933,45083,197301,335628,1
202206,31JUL22,01APR22,31MAR23,111,Orthopaedic Service,136,127,85,51,48,134,3,4062,2428,248,424,2004,1
202206,31JUL22,01APR22,31MAR23,113,Endocrine Surgery Service,70,64,63,7,2,69,0,697,492,49,144,348,1
202206,31JUL22,01APR22,31MAR23,115,Trauma Surgery Service,320,252,241,79,64,310,192,3343,2425,388,1040,1385,1
202206,31JUL22,01APR22,31MAR23,120,Ear Nose and Throat Service,19815,14925,10603,9212,8485,18950,6393,276829,192781,22798,85834,106943,1
202206,31JUL22,01APR22,31MAR23,130,Ophthalmology Service,70128,67219,2238,67890,65368,69730,1228,828980,615423,57097,156328,457108,1
202206,31JUL22,01APR22,31MAR23,140,Oral Surgery Service,10210,9256,1777,8433,7869,9973,783,79577,55483,7517,25112,30371,1
202206,31JUL22,01APR22,31MAR23,141,Restorative Dentistry Service,439,420,12,427,411,439,2,29992,21517,2532,4476,17041,1
202206,31JUL22,01APR22,31MAR23,142,Paediatric Dentistry Service,1852,1620,42,1810,1593,1851,6,11107,7421,1224,2699,4722,1
202206,31JUL22,01APR22,31MAR23,143,Orthodontic Service,67,63,3,64,62,66,2,65207,46908,4985,3926,42982,1
202206,31JUL22,01APR22,31MAR23,144,Maxillofacial Surgery Service,6805,5928,2356,4449,4157,6637,1320,53579,37167,4744,14256,22911,1
202206,31JUL22,01APR22,31MAR23,145,Oral and Maxillofacial Surgery Service,901,800,285,616,581,877,200,5927,4173,465,1543,2630,1
202206,31JUL22,01APR22,31MAR23,150,Neurosurgical Service,6759,5500,5747,1012,908,5453,1800,40029,28936,2651,9479,19457,1
202206,31JUL22,01APR22,31MAR23,160,Plastic Surgery Service,18214,16002,5502,12712,11702,17711,3495,107213,79281,7038,25512,53769,1
202206,31JUL22,01APR22,31MAR23,161,Burns Care Service,393,222,364,29,25,352,278,6176,4912,400,1306,3606,1
202206,31JUL22,01APR22,31MAR23,170,Cardiothoracic Surgery Service,804,650,787,17,11,585,89,4620,3438,183,1151,2287,1
202206,31JUL22,01APR22,31MAR23,171,Paediatric Surgery Service,4218,3263,2381,1837,1680,3841,1269,18300,12422,1546,5689,6733,1
202206,31JUL22,01APR22,31MAR23,172,Cardiac Surgery Service,2621,2145,2597,24,20,1870,291,7356,5685,354,1573,4112,1
202206,31JUL22,01APR22,31MAR23,173,Thoracic Surgery Service,2319,1960,2170,149,124,2083,299,7255,5688,387,1505,4183,1
202206,31JUL22,01APR22,31MAR23,174,Cardiothoracic Transplantation Service,201,178,150,51,50,182,49,1466,1062,59,52,1010,1
202206,31JUL22,01APR22,31MAR23,180,Emergency Medicine Service,37370,8142,37229,141,125,36765,36547,15374,13582,928,10051,3531,1
202206,31JUL22,01APR22,31MAR23,190,Anaesthetic Service,1422,894,532,890,550,1150,195,86180,67596,4415,22222,45374,1
202206,31JUL22,01APR22,31MAR23,191,Pain Management Service,10888,10447,206,10682,10276,10769,44,69431,50838,6158,13479,37358,1
202206,31JUL22,01APR22,31MAR23,192,Intensive Care Medicine Service,3686,2240,3673,13,12,1330,1195,1908,1332,197,746,586,1
202206,31JUL22,01APR22,31MAR23,199,"Non-UK Provider; specialty function not known, tre",921,0,921,0,0,281,150,44,0,13,0,0,1
202206,31JUL22,01APR22,31MAR23,211,Paediatric Urology Service,1592,1424,390,1202,1102,1567,104,9083,6134,960,1994,4140,1
202206,31JUL22,01APR22,31MAR23,212,Paediatric Transplantation Surgery Service,13,10,9,4,4,12,3,12,9,1,1,8,1
202206,31JUL22,01APR22,31MAR23,213,Paediatric Gastrointestinal Surgery Service,6,5,4,2,2,6,0,22,15,2,14,1,1
202206,31JUL22,01APR22,31MAR23,214,Paediatric Trauma and Orthopaedic Service,2214,1924,1497,717,646,2086,739,42159,29975,3613,12386,17589,1
202206,31JUL22,01APR22,31MAR23,215,Paediatric Ear Nose and Throat Service,2376,2055,978,1398,1301,2307,298,22153,14203,1990,6267,7936,1
202206,31JUL22,01APR22,31MAR23,216,Paediatric Ophthalmology Service,588,539,91,497,460,583,16,46415,30369,6068,9215,21154,1
202206,31JUL22,01APR22,31MAR23,217,Paediatric Oral and Maxillofacial Surgery Service,416,361,181,235,223,408,133,2443,1651,174,638,1013,1
